   k                            DFT(re)                         DFT(im)
-544.00000       -0.00000000000000055154     -0.0000000000000005743644566
-543.00000        0.00000000000000067287     -0.0000000000000001584750944
-542.00000        0.00000000000000355640     0.0000000000000037286908595
-541.00000       -0.00000000000000008393     -0.0000000000000003275299768
-540.00000        0.00000000000000012575     -0.0000000000000000113137112
-539.00000        0.00000000000000472954     0.0000000000000051705421967
-538.00000       -0.00000000000000013780     0.0000000000000000585103480
-537.00000       -0.00000000000000007336     0.0000000000000000377758071
-536.00000       -0.00000000000000032099     -0.0000000000000003086636053
-535.00000        0.00000000000000009564     0.0000000000000000730224782
-534.00000       -0.00000000000000001843     -0.0000000000000001489215984
-533.00000        0.00000000000000012685     -0.0000000000000000032880262
-532.00000        0.00000000000000016751     0.0000000000000003170748623
-531.00000       -0.00000000000000001186     -0.0000000000000000385194346
-530.00000        0.00000000000000061287     0.0000000000000007246463014
-529.00000       -0.00000000000000147223     -0.0000000000000014795145015
-528.00000       -0.00000000000000172253     -0.0000000000000018250268809
-527.00000        0.00000000000000002614     -0.0000000000000000222190173
-526.00000        0.00000000000000027077     0.0000000000000003163111278
-525.00000        0.00000000000000035915     0.0000000000000003690066591
-524.00000        0.00000000000000031824     0.0000000000000003265694665
-523.00000        0.00000000000000082994     0.0000000000000008911689741
-522.00000       -0.00000000000000004457     0.0000000000000001965783012
-521.00000       -0.00000000000000130812     -0.0000000000000013455724115
-520.00000       -0.00000000000000003665     0.0000000000000001129323727
-519.00000       -0.00000000000000020925     -0.0000000000000001968661154
-518.00000       -0.00000000000000024280     -0.0000000000000002641430575
-517.00000        0.00000000000000096564     0.0000000000000009818863303
-516.00000        0.00000000000000086793     0.0000000000000008658344738
-515.00000       -0.00000000000000016680     -0.0000000000000001202461127
-514.00000       -0.00000000000000043520     -0.0000000000000004573198375
-513.00000        0.00000000000000000872     0.0000000000000000025760322
-512.00000       -0.00000000000000013488     -0.0000000000000000621732704
-511.00000        0.00000000000000044962     0.0000000000000004313248456
-510.00000        0.00000000000000003865     0.0000000000000000037430876
-509.00000       -0.00000000000000012739     -0.0000000000000001540679577
-508.00000       -0.00000000000000012250     -0.0000000000000001467677081
-507.00000        0.00000000000000051621     0.0000000000000005272552296
-506.00000       -0.00000000000000043343     -0.0000000000000004442041425
-505.00000        0.00000000000000000543     0.0000000000000000200588369
-504.00000       -0.00000000000000004244     -0.0000000000000000224851280
-503.00000        0.00000000000000182075     0.0000000000000018124774243
-502.00000        0.00000000000000107444     0.0000000000000010781447009
-501.00000       -0.00000000000000022824     -0.0000000000000002247874636
-500.00000       -0.00000000000000063743     -0.0000000000000006365495813
-499.00000        0.00000000000000000791     0.0000000000000000846247058
-498.00000       -0.00000000000000245857     -0.0000000000000024140691384
-497.00000        0.00000000000000056863     0.0000000000000005374129369
-496.00000       -0.00000000000000033253     -0.0000000000000003199662495
-495.00000       -0.00000000000000006645     -0.0000000000000000693351739
-494.00000        0.00000000000000181349     0.0000000000000017707307056
-493.00000       -0.00000000000000083189     -0.0000000000000007989553152
-492.00000       -0.00000000000000022702     -0.0000000000000002168939096
-491.00000       -0.00000000000000030429     -0.0000000000000002897385899
-490.00000        0.00000000000000018144     0.0000000000000001732744946
-489.00000       -0.00000000000000001177     -0.0000000000000000043732770
-488.00000        0.00000000000000002270     0.0000000000000000256799347
-487.00000       -0.00000000000000007805     -0.0000000000000000815357554
-486.00000       -0.00000000000000036993     -0.0000000000000003417606742
-485.00000       -0.00000000000000029324     -0.0000000000000002814506553
-484.00000       -0.00000000000000010161     -0.0000000000000000971311108
-483.00000       -0.00000000000000007971     -0.0000000000000000805967592
-482.00000        0.00000000000000059615     0.0000000000000005547042616
-481.00000       -0.00000000000000000187     -0.0000000000000000026353583
-480.00000       -0.00000000000000035337     -0.0000000000000003320473771
-479.00000        0.00000000000000204022     0.0000000000000018478644863
-478.00000        0.00000000000000027180     0.0000000000000002494278791
-477.00000       -0.00000000000000015217     -0.0000000000000001358604936
-476.00000        0.00000000000000151952     0.0000000000000013694054544
-475.00000        0.00000000000000031828     0.0000000000000002930007638
-474.00000        0.00000000000000026041     0.0000000000000002352787019
-473.00000        0.00000000000000079592     0.0000000000000007345162177
-472.00000        0.00000000000000006580     0.0000000000000000510695908
-471.00000        0.00000000000000040611     0.0000000000000003570688804
-470.00000        0.00000000000000043397     0.0000000000000003802878083
-469.00000       -0.00000000000000002607     -0.0000000000000000231316484
-468.00000        0.00000000000000047605     0.0000000000000004164575050
-467.00000        0.00000000000000032508     0.0000000000000002855655043
-466.00000       -0.00000000000000013329     -0.0000000000000001062050677
-465.00000        0.00000000000000033688     0.0000000000000002959815438
-464.00000        0.00000000000000039986     0.0000000000000003419307086
-463.00000        0.00000000000000038875     0.0000000000000003374235417
-462.00000        0.00000000000000000395     -0.0000000000000000072329542
-461.00000       -0.00000000000000045029     -0.0000000000000003804316191
-460.00000        0.00000000000000319164     0.0000000000000027692458931
-459.00000        0.00000000000000058678     0.0000000000000004891053240
-458.00000       -0.00000000000000004518     -0.0000000000000000414110798
-457.00000        0.00000000000000000920     0.0000000000000000003120907
-456.00000        0.00000000000000000008     0.0000000000000000004393989
-455.00000       -0.00000000000000089946     -0.0000000000000007431820129
-454.00000        0.00000000000000002896     0.0000000000000000316902727
-453.00000        0.00000000000000023824     0.0000000000000001728874330
-452.00000       -0.00000000000000008770     -0.0000000000000000907339664
-451.00000        0.00000000000000003846     0.0000000000000000212276498
-450.00000        0.00000000000000040999     0.0000000000000003382541786
-449.00000       -0.00000000000000026372     -0.0000000000000001764510441
-448.00000       -0.00000000000000189434     -0.0000000000000015815108733
-447.00000       -0.00000000000000000192     -0.0000000000000000135438499
-446.00000        0.00000000000000007004     0.0000000000000000498813491
-445.00000       -0.00000000000000001422     -0.0000000000000000116327311
-444.00000       -0.00000000000000058686     -0.0000000000000004248261915
-443.00000       -0.00000000000000042894     -0.0000000000000003287643091
-442.00000        0.00000000000000005881     0.0000000000000000115892569
-441.00000       -0.00000000000000021069     -0.0000000000000000829599903
-440.00000        0.00000000000000006151     0.0000000000000000350798254
-439.00000       -0.00000000000000028067     -0.0000000000000002575591245
-438.00000       -0.00000000000000021758     -0.0000000000000001538748034
-437.00000       -0.00000000000000064408     -0.0000000000000005494356947
-436.00000        0.00000000000000006499     0.0000000000000000330222367
-435.00000        0.00000000000000001944     -0.0000000000000000389913533
-434.00000       -0.00000000000000001533     0.0000000000000000171714706
-433.00000       -0.00000000000000090888     -0.0000000000000007510558101
-432.00000       -0.00000000000000051631     -0.0000000000000003828762353
-431.00000        0.00000000000000047917     0.0000000000000003859357857
-430.00000        0.00000000000000121324     0.0000000000000009210721783
-429.00000        0.00000000000000064198     0.0000000000000005170359470
-428.00000       -0.00000000000000032779     -0.0000000000000003093841629
-427.00000       -0.00000000000000011517     -0.0000000000000001065028024
-426.00000        0.00000000000000019298     0.0000000000000001605636593
-425.00000        0.00000000000000003611     -0.0000000000000000076309710
-424.00000       -0.00000000000000029089     -0.0000000000000002522226759
-423.00000        0.00000000000000028794     0.0000000000000001826954722
-422.00000        0.00000000000000007874     0.0000000000000000916665199
-421.00000       -0.00000000000000028782     -0.0000000000000002006884888
-420.00000        0.00000000000000044333     0.0000000000000003727653751
-419.00000       -0.00000000000000002635     -0.0000000000000000692418699
-418.00000        0.00000000000000772181     0.0000000000000056044537439
-417.00000        0.00000000000000020185     0.0000000000000002117071640
-416.00000        0.00000000000000001903     0.0000000000000000337485385
-415.00000       -0.00000000000000063828     -0.0000000000000005400304094
-414.00000       -0.00000000000000026478     -0.0000000000000002162978018
-413.00000       -0.00000000000000187829     -0.0000000000000012822909144
-412.00000        0.00000000000000062982     0.0000000000000004327111017
-411.00000        0.00000000000000097961     0.0000000000000007150258603
-410.00000       -0.00000000000000020765     -0.0000000000000002095053479
-409.00000       -0.00000000000000040847     -0.0000000000000002730324264
-408.00000        0.00000000000000039710     0.0000000000000002909069607
-407.00000       -0.00000000000000010818     -0.0000000000000000687559338
-406.00000        0.00000000000000000227     0.0000000000000000630937863
-405.00000       -0.00000000000000030566     -0.0000000000000002510655962
-404.00000       -0.00000000000000007526     -0.0000000000000002389415079
-403.00000       -0.00000000000000022041     -0.0000000000000001913694400
-402.00000       -0.00000000000000047746     -0.0000000000000003179465146
-401.00000       -0.00000000000000002590     0.0000000000000000381849887
-400.00000       -0.00000000000000026956     -0.0000000000000005589977310
-399.00000        0.00000000000000027351     0.0000000000000002511757507
-398.00000        0.00000000000000007175     0.0000000000000000642809328
-397.00000        0.00000000000000040890     0.0000000000000002616365735
-396.00000       -0.00000000000000118781     -0.0000000000000007645911082
-395.00000        0.00000000000000812700     0.0000000000000055638052111
-394.00000       -0.00000000000000087380     -0.0000000000000005631267871
-393.00000       -0.00000000000000011943     0.0000000000000000037894027
-392.00000        0.00000000000000039164     0.0000000000000002752283121
-391.00000       -0.00000000000000044171     -0.0000000000000003899582417
-390.00000        0.00000000000000061713     0.0000000000000002181491458
-389.00000       -0.00000000000000013318     0.0000000000000002138872868
-388.00000       -0.00000000000000028900     -0.0000000000000001172383653
-387.00000        0.00000000000000093672     0.0000000000000005500953118
-386.00000        0.00000000000000032091     0.0000000000000002248773020
-385.00000       -0.00000000000000080309     -0.0000000000000004832725788
-384.00000       -0.00000000000000045873     -0.0000000000000004249738162
-383.00000       -0.00000000000000089249     -0.0000000000000003921626592
-382.00000       -0.00000000000000100405     -0.0000000000000010861240588
-381.00000        0.00000000000000001259     -0.0000000000000000668363539
-380.00000        0.00000000000000077119     0.0000000000000004338395978
-379.00000        0.00000000000000049723     0.0000000000000006519516471
-378.00000       -0.00000000000000000947     -0.0000000000000001130375051
-377.00000        0.00000000000000116914     0.0000000000000007083736252
-376.00000        0.00000000000000005562     -0.0000000000000000087514939
-375.00000        0.00000000000000005068     -0.0000000000000000793704918
-374.00000       -0.00000000000000015988     0.0000000000000001133349698
-373.00000       -0.00000000000000011083     0.0000000000000000952200287
-372.00000       -0.00000000000000073864     -0.0000000000000008096083936
-371.00000        0.00000000000000009221     0.0000000000000000142915189
-370.00000       -0.00000000000000009849     -0.0000000000000003999168421
-369.00000        0.00000000000000041346     -0.0000000000000003815403927
-368.00000        0.00000000000000134004     0.0000000000000007185627196
-367.00000       -0.00000000000000060233     -0.0000000000000007177721921
-366.00000        0.00000000000000055928     0.0000000000000001138092058
-365.00000        0.00000000000000068312     0.0000000000000004561493963
-364.00000        0.00000000000000050266     0.0000000000000001602399125
-363.00000        0.00000000000000041327     0.0000000000000005835548037
-362.00000        0.00000000000000035695     0.0000000000000004485421853
-361.00000        0.00000000000000007186     -0.0000000000000000338874848
-360.00000       -0.00000000000000026054     0.0000000000000002482384289
-359.00000        0.00000000000000072014     0.0000000000000008725714498
-358.00000        0.00000000000000200047     0.0000000000000006433446856
-357.00000       -0.00000000000000002911     -0.0000000000000000921007439
-356.00000       -0.00000000000000086170     -0.0000000000000004497659767
-355.00000        0.00000000000000077370     0.0000000000000002905816903
-354.00000       -0.00000000000000014249     -0.0000000000000004193624409
-353.00000        0.00000000000000055778     -0.0000000000000007539466106
-352.00000        0.00000000000000016160     0.0000000000000001339070009
-351.00000        0.00000000000000162468     0.0000000000000008505092027
-350.00000        0.00000000000000064695     0.0000000000000005803104945
-349.00000       -0.00000000000000077166     -0.0000000000000011896678576
-348.00000        0.00000000000000068516     0.0000000000000002228305267
-347.00000       -0.00000000000000175938     -0.0000000000000002693855685
-346.00000        0.00000000000000032466     0.0000000000000003385667067
-345.00000       -0.00000000000000038332     -0.0000000000000004082130396
-344.00000        0.00000000000000050102     0.0000000000000007213677127
-343.00000       -0.00000000000000031308     -0.0000000000000004523176634
-342.00000       -0.00000000000000030186     -0.0000000000000011934518224
-341.00000       -0.00000000000000044386     -0.0000000000000001084772603
-340.00000       -0.00000000000000009341     -0.0000000000000000647476621
-339.00000        0.00000000000000054953     -0.0000000000000000702846285
-338.00000       -0.00000000000000091028     0.0000000000000000472032911
-337.00000        0.00000000000000185591     0.0000000000000013410030800
-336.00000        0.00000000000000026113     0.0000000000000000816069260
-335.00000        0.00000000000000008038     -0.0000000000000000138138530
-334.00000        0.00000000000000230146     0.0000000000000008071979506
-333.00000       -0.00000000000000576075     0.0000000000000038404322676
-332.00000        0.00000000000000086038     -0.0000000000000008987282827
-331.00000       -0.00000000000000010865     0.0000000000000002253117023
-330.00000        0.00000000000000072434     -0.0000000000000000780053755
-329.00000        0.00000000000000106312     0.0000000000000011902867454
-328.00000        0.00000000000000011029     0.0000000000000003291989549
-327.00000        0.00000000000000016470     0.0000000000000000689183206
-326.00000        0.00000000000000041809     -0.0000000000000007750792110
-325.00000        0.00000000000000049337     0.0000000000000001631329736
-324.00000       -0.00000000000000067322     -0.0000000000000000567243541
-323.00000        0.00000000000000054244     -0.0000000000000011794944338
-322.00000        0.00000000000000041039     0.0000000000000001571588561
-321.00000        0.00000000000000159905     -0.0000000000000005842430073
-320.00000       -0.00000000000000031268     0.0000000000000001069345406
-319.00000        0.00000000000000032321     0.0000000000000003196174015
-318.00000       -0.00000000000000005417     0.0000000000000001198991925
-317.00000       -0.00000000000000066672     0.0000000000000003958076664
-316.00000       -0.00000000000000048716     -0.0000000000000004781313872
-315.00000       -0.00000000000000126245     0.0000000000000005265243180
-314.00000        0.00000000000000038723     0.0000000000000006079834725
-313.00000        0.00000000000000029022     0.0000000000000003734435944
-312.00000       -0.00000000000000047318     0.0000000000000002820664614
-311.00000       -0.00000000000000049402     0.0000000000000001643946798
-310.00000       -0.00000000000000000216     -0.0000000000000004567931392
-309.00000       -0.00000000000000037923     0.0000000000000002475196151
-308.00000        0.00000000000000010610     -0.0000000000000004887890347
-307.00000        0.00000000000000002733     -0.0000000000000000669855680
-306.00000       -0.00000000000000005771     0.0000000000000002269024599
-305.00000        0.00000000000000020885     -0.0000000000000001763665259
-304.00000        0.00000000000000011073     -0.0000000000000003645341283
-303.00000       -0.00000000000000016752     -0.0000000000000006224530159
-302.00000        0.00000000000000034721     -0.0000000000000005638321368
-301.00000        0.00000000000000003449     -0.0000000000000006212362932
-300.00000       -0.00000000000000038591     0.0000000000000000053118561
-299.00000       -0.00000000000000100117     -0.0000000000000006132968761
-298.00000        0.00000000000000020695     0.0000000000000007140634237
-297.00000       -0.00000000000000018793     -0.0000000000000002675642399
-296.00000       -0.00000000000000015358     0.0000000000000001870555846
-295.00000       -0.00000000000000001247     0.0000000000000001047244336
-294.00000       -0.00000000000000020182     -0.0000000000000000911355263
-293.00000       -0.00000000000000002814     0.0000000000000006708531237
-292.00000       -0.00000000000000360948     -0.0000000000000012594871736
-291.00000       -0.00000000000000106433     -0.0000000000000006756845036
-290.00000       -0.00000000000000021754     -0.0000000000000001394742564
-289.00000       -0.00000000000000065073     -0.0000000000000006061754266
-288.00000        0.00000000000000078552     0.0000000000000005155327860
-287.00000       -0.00000000000000044610     -0.0000000000000002671138323
-286.00000        0.00000000000000024012     0.0000000000000002825738829
-285.00000       -0.00000000000000027432     0.0000000000000000111743187
-284.00000       -0.00000000000000000198     0.0000000000000000332246037
-283.00000       -0.00000000000000028316     -0.0000000000000000287622879
-282.00000        0.00000000000000021508     0.0000000000000000857068532
-281.00000       -0.00000000000000046897     -0.0000000000000002809398079
-280.00000       -0.00000000000000005231     0.0000000000000000520101062
-279.00000        0.00000000000000034367     0.0000000000000002864993902
-278.00000        0.00000000000000017366     0.0000000000000002274011331
-277.00000       -0.00000000000000031369     -0.0000000000000000738121173
-276.00000        0.00000000000000041964     0.0000000000000002838828058
-275.00000       -0.00000000000000025182     -0.0000000000000002336799717
-274.00000       -0.00000000000000139760     -0.0000000000000006248211855
-273.00000       -0.00000000000000183558     -0.0000000000000007777043314
-272.00000       -0.00000000000000001997     -0.0000000000000000138633360
-271.00000        0.00000000000000341060     0.0000000000000015488477426
-270.00000       -0.00000000000000005206     0.0000000000000000287544497
-269.00000        0.00000000000000004564     0.0000000000000001279821933
-268.00000        0.00000000000000016324     0.0000000000000001065681897
-267.00000        0.00000000000000023546     0.0000000000000000401342756
-266.00000       -0.00000000000000033012     0.0000000000000000405621327
-265.00000        0.00000000000000001529     -0.0000000000000000023380844
-264.00000        0.00000000000000165849     0.0000000000000007195919063
-263.00000       -0.00000000000000032150     -0.0000000000000001102593372
-262.00000       -0.00000000000000010161     -0.0000000000000000512612206
-261.00000       -0.00000000000000000255     0.0000000000000000006882083
-260.00000        0.00000000000000045402     0.0000000000000002133428903
-259.00000       -0.00000000000000014474     -0.0000000000000000688496849
-258.00000       -0.00000000000000015736     -0.0000000000000000751910235
-257.00000        0.00000000000000044355     0.0000000000000001754203005
-256.00000       -0.00000000000000020074     -0.0000000000000000772011877
-255.00000        0.00000000000000000466     0.0000000000000000194395909
-254.00000        0.00000000000000012105     0.0000000000000000462289229
-253.00000        0.00000000000000040093     0.0000000000000001535448462
-252.00000       -0.00000000000000034425     -0.0000000000000001321640426
-251.00000        0.00000000000000011097     0.0000000000000000437078936
-250.00000       -0.00000000000000071255     -0.0000000000000002970531903
-249.00000        0.00000000000000047380     0.0000000000000001933050767
-248.00000        0.00000000000000022401     0.0000000000000000928694611
-247.00000       -0.00000000000001161766     -0.0000000000000047376109594
-246.00000        0.00000000000000020170     0.0000000000000000788587767
-245.00000       -0.00000000000000025044     -0.0000000000000000969828426
-244.00000        0.00000000000000004901     0.0000000000000000109376132
-243.00000        0.00000000000000001154     0.0000000000000000037780211
-242.00000       -0.00000000000000004369     -0.0000000000000000159534079
-241.00000       -0.00000000000000032980     -0.0000000000000001327675688
-240.00000        0.00000000000000008563     0.0000000000000000359944916
-239.00000        0.00000000000000026181     0.0000000000000001009521228
-238.00000        0.00000000000000133422     0.0000000000000005151982768
-237.00000       -0.00000000000000020199     -0.0000000000000000737184734
-236.00000       -0.00000000000000025410     -0.0000000000000000957255118
-235.00000        0.00000000000000027424     0.0000000000000001101834654
-234.00000       -0.00000000000000022179     -0.0000000000000000829440528
-233.00000        0.00000000000000000310     0.0000000000000000031613606
-232.00000        0.00000000000000004263     0.0000000000000000195548221
-231.00000       -0.00000000000000003203     -0.0000000000000000092133840
-230.00000       -0.00000000000000011211     -0.0000000000000000420241021
-229.00000        0.00000000000000026807     0.0000000000000001013667283
-228.00000        0.00000000000000000095     -0.0000000000000000078226665
-227.00000       -0.00000000000000037964     -0.0000000000000001404710815
-226.00000       -0.00000000000000001228     0.0000000000000000033865475
-225.00000       -0.00000000000000045355     -0.0000000000000001569595099
-224.00000       -0.00000000000000024524     -0.0000000000000000859223639
-223.00000        0.00000000000000025565     0.0000000000000000975495271
-222.00000       -0.00000000000000018366     -0.0000000000000000579211354
-221.00000       -0.00000000000000017171     -0.0000000000000000629396400
-220.00000       -0.00000000000000005105     -0.0000000000000000156261751
-219.00000        0.00000000000000054795     0.0000000000000001963662274
-218.00000       -0.00000000000000000010     -0.0000000000000000043680304
-217.00000       -0.00000000000000093779     -0.0000000000000003918099991
-216.00000        0.00000000000000016141     0.0000000000000000617707603
-215.00000       -0.00000000000000018758     -0.0000000000000000625805591
-214.00000       -0.00000000000000029655     -0.0000000000000001132009923
-213.00000       -0.00000000000000027011     -0.0000000000000001003269064
-212.00000        0.00000000000000028312     0.0000000000000001110182449
-211.00000       -0.00000000000000005214     -0.0000000000000000349281209
-210.00000        0.00000000000000002506     0.0000000000000000071853991
-209.00000        0.00000000000000027983     0.0000000000000001038356718
-208.00000        0.00000000000000009971     0.0000000000000000537779260
-207.00000        0.00000000000000013711     0.0000000000000000996137626
-206.00000       -0.00000000000000015734     -0.0000000000000000958463205
-205.00000       -0.00000000000000001219     -0.0000000000000000328099600
-204.00000        0.00000000000000073716     0.0000000000000002649847219
-203.00000       -0.00000000000000001937     -0.0000000000000000750206569
-202.00000       -0.00000000000000048316     -0.0000000000000003981039202
-201.00000        0.00000000000000031680     0.0000000000000000671672018
-200.00000        0.00000000000000015177     0.0000000000000000310949802
-199.00000       -0.00000000000000000530     -0.0000000000000000421485299
-198.00000        0.00000000000000001709     -0.0000000000000000207647636
-197.00000       -0.00000000000000089322     -0.0000000000000002785468675
-196.00000        0.00000000000000009130     -0.0000000000000000298350519
-195.00000        0.00000000000000010345     0.0000000000000000659381077
-194.00000        0.00000000000000015031     0.0000000000000000233886992
-193.00000        0.00000000000000028634     0.0000000000000001218161608
-192.00000        0.00000000000000090366     0.0000000000000006227992449
-191.00000       -0.00000000000000021739     0.0000000000000000030336333
-190.00000       -0.00000000000000023003     -0.0000000000000001720525063
-189.00000       -0.00000000000000023506     0.0000000000000000152397073
-188.00000        0.00000000000000010635     -0.0000000000000000196151360
-187.00000       -0.00000000000000001246     -0.0000000000000000024296644
-186.00000        0.00000000000000092702     0.0000000000000000678539437
-185.00000       -0.00000000000000019656     -0.0000000000000000124767211
-184.00000        0.00000000000000046421     0.0000000000000000216281240
-183.00000        0.00000000000000002135     0.0000000000000000047028643
-182.00000       -0.00000000000000043243     0.0000000000000000327265793
-181.00000       -0.00000000000000086708     -0.0000000000000006069878449
-180.00000        0.00000000000000012249     0.0000000000000003268138491
-179.00000       -0.00000000000000015301     -0.0000000000000001820661954
-178.00000        0.00000000000000019148     -0.0000000000000000803938491
-177.00000        0.00000000000000000258     0.0000000000000000114809592
-176.00000        0.00000000000000011482     0.0000000000000000697085906
-175.00000        0.00000000000000013924     -0.0000000000000001164912495
-174.00000        0.00000000000000028803     -0.0000000000000000792514231
-173.00000        0.00000000000000056451     0.0000000000000000289152652
-172.00000       -0.00000000000000037545     -0.0000000000000000109575776
-171.00000       -0.00000000000000031503     -0.0000000000000000579042326
-170.00000        0.00000000000000032675     0.0000000000000007743608926
-169.00000       -0.00000000000000009270     -0.0000000000000000951060777
-168.00000       -0.00000000000000001246     0.0000000000000001350221556
-167.00000       -0.00000000000000005521     -0.0000000000000000326682921
-166.00000       -0.00000000000000029141     -0.0000000000000000083864204
-165.00000        0.00000000000000000559     -0.0000000000000001744178003
-164.00000       -0.00000000000000001386     0.0000000000000000032038203
-163.00000        0.00000000000000009566     -0.0000000000000003141676540
-162.00000       -0.00000000000000022188     0.0000000000000002577470672
-161.00000       -0.00000000000000073322     -0.0000000000000009385459490
-160.00000        0.00000000000000102157     0.0000000000000003009214619
-159.00000       -0.00000000000000000865     0.0000000000000001472706225
-158.00000       -0.00000000000000050935     -0.0000000000000016566639812
-157.00000       -0.00000000000000093764     0.0000000000000000948542624
-156.00000       -0.00000000000000003893     -0.0000000000000000671089170
-155.00000        0.00000000000000022057     0.0000000000000000312827377
-154.00000       -0.00000000000000002439     0.0000000000000002152847677
-153.00000       -0.00000000000000003000     -0.0000000000000000655664330
-152.00000       -0.00000000000000031300     -0.0000000000000002398266505
-151.00000        0.00000000000000002697     -0.0000000000000000910327631
-150.00000        0.00000000000000006209     -0.0000000000000001090326369
-149.00000        0.00000000000000003371     0.0000000000000002191286323
-148.00000        0.00000000000000010360     -0.0000000000000001171409754
-147.00000       -0.00000000000000009851     -0.0000000000000001834438194
-146.00000       -0.00000000000000014922     -0.0000000000000000654060740
-145.00000        0.00000000000000030103     -0.0000000000000000941750394
-144.00000       -0.00000000000000010771     -0.0000000000000001258778285
-143.00000        0.00000000000000004618     -0.0000000000000000517860141
-142.00000       -0.00000000000000009289     -0.0000000000000000353420601
-141.00000       -0.00000000000000016348     0.0000000000000000760472494
-140.00000       -0.00000000000000010337     -0.0000000000000000501137154
-139.00000       -0.00000000000000010298     -0.0000000000000000543132759
-138.00000       -0.00000000000000045646     0.0000000000000000663468901
-137.00000        0.00000000000000185062     0.0000000000000006059954215
-136.00000        0.00000000000000004307     -0.0000000000000000395796407
-135.00000       -0.00000000000000002734     -0.0000000000000000630941667
-134.00000        0.00000000000000005793     -0.0000000000000000445355314
-133.00000       -0.00000000000000002441     0.0000000000000000101623713
-132.00000       -0.00000000000000004575     -0.0000000000000000255838384
-131.00000       -0.00000000000000021349     -0.0000000000000000554005799
-130.00000       -0.00000000000000001016     -0.0000000000000000047058890
-129.00000       -0.00000000000000008124     -0.0000000000000000150802918
-128.00000       -0.00000000000000005076     -0.0000000000000000069520134
-127.00000        0.00000000000000006385     0.0000000000000000152980505
-126.00000        0.00000000000000005409     0.0000000000000000090990164
-125.00000        0.00000000000000056092     0.0000000000000001061994483
-124.00000        0.00000000000000011553     0.0000000000000000221728517
-123.00000        0.00000000000000007903     0.0000000000000000280059170
-122.00000        0.00000000000000008478     0.0000000000000000229205189
-121.00000        0.00000000000000004786     0.0000000000000000146270196
-120.00000       -0.00000000000000001441     -0.0000000000000000070173634
-119.00000        0.00000000000000002412     0.0000000000000000066000022
-118.00000       -0.00000000000000014788     -0.0000000000000000292753630
-117.00000        0.00000000000000013408     0.0000000000000000233458625
-116.00000        0.00000000000000002503     -0.0000000000000000028971417
-115.00000        0.00000000000000012404     0.0000000000000000152657153
-114.00000        0.00000000000000000677     0.0000000000000000058455538
-113.00000       -0.00000000000000014741     -0.0000000000000000280525216
-112.00000        0.00000000000000003015     0.0000000000000000090577724
-111.00000       -0.00000000000000012328     -0.0000000000000000226520937
-110.00000       -0.00000000000000005018     0.0000000000000000015829966
-109.00000       -0.00000000000000000381     0.0000000000000000049304310
-108.00000       -0.00000000000000003768     -0.0000000000000000088337043
-107.00000        0.00000000000000022582     0.0000000000000000264033531
-106.00000        0.00000000000000022955     0.0000000000000000379604479
-105.00000        0.00000000000000021494     0.0000000000000000374350138
-104.00000       -0.00000000000000007430     0.0000000000000000027895119
-103.00000        0.00000000000000009776     -0.0000000000000000049415399
-102.00000       -0.00000000000000079786     -0.0000000000000000974895490
-101.00000        0.00000000000000000653     -0.0000000000000000095051112
-100.00000       -0.00000000000000006064     -0.0000000000000000184382632
 -99.00000       -0.00000000000000012935     -0.0000000000000000011559899
 -98.00000       -0.00000000000000008179     0.0000000000000000090378119
 -97.00000       -0.00000000000000011762     0.0000000000000000106271598
 -96.00000       -0.00000000000000007337     -0.0000000000000000011258449
 -95.00000        0.00000000000000001930     0.0000000000000000158513777
 -94.00000       -0.00000000000000018867     -0.0000000000000000129231605
 -93.00000       -0.00000000000000128146     -0.0000000000000002031160526
 -92.00000       -0.00000000000000002080     0.0000000000000000322401524
 -91.00000        0.00000000000000077238     0.0000000000000001135925644
 -90.00000        0.00000000000000027252     -0.0000000000000001508068749
 -89.00000       -0.00000000000000002163     -0.0000000000000000962446918
 -88.00000       -0.00000000000000002386     0.0000000000000000314713450
 -87.00000       -0.00000000000000017042     -0.0000000000000000699906666
 -86.00000       -0.00000000000000003460     -0.0000000000000001182778303
 -85.00000       -0.00000000000000025170     -0.0000000000000001611479575
 -84.00000        0.00000000000000003979     -0.0000000000000000400421271
 -83.00000        0.00000000000000000348     0.0000000000000000505818614
 -82.00000        0.00000000000000007827     0.0000000000000000399799770
 -81.00000        0.00000000000000013151     -0.0000000000000000170093168
 -80.00000       -0.00000000000000030658     -0.0000000000000008544882573
 -79.00000       -0.00000000000000167281     0.0000000000000013890889281
 -78.00000        0.00000000000000025144     0.0000000000000000402069458
 -77.00000        0.00000000000000006871     -0.0000000000000000522593061
 -76.00000        0.00000000000000015622     -0.0000000000000001135551354
 -75.00000       -0.00000000000000005627     0.0000000000000000468110710
 -74.00000        0.00000000000000108082     0.0000000000000000300596341
 -73.00000       -0.00000000000000004465     0.0000000000000000380624530
 -72.00000       -0.00000000000000003983     -0.0000000000000000403803538
 -71.00000       -0.00000000000000001252     0.0000000000000000059343273
 -70.00000        0.00000000000000006706     -0.0000000000000000085429229
 -69.00000       -0.00000000000000002330     0.0000000000000000169902772
 -68.00000        0.00000000000000003897     0.0000000000000000335175414
 -67.00000       -0.00000000000000018530     -0.0000000000000000127570926
 -66.00000       -0.00000000000000000005     -0.0000000000000000002094358
 -65.00000       -0.00000000000000001691     -0.0000000000000000047585959
